$CASNumber$,$prospectCAS$,$auto_status$,$on_ref_list$,$curatedCAS$,$categoryCAS$,$is_new$,$comment$,$first_date$,$change_date$,$change_comment$
$818-61-1$,$818-61-1$,$perfect$,$verified;normal$,$818-61-1$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$82030-84-0$,$82030-84-0$,$perfect$,$verified;normal$,$82030-84-0$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$82469-79-2$,$82469-79-2$,$perfect$,$verified;normal$,$82469-79-2$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$83446-68-8$,$83446-68-8$,$perfect$,$verified;normal$,$83446-68-8$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$839-20-3$,$839-20-3$,$perfect$,$verified;normal$,$1302-93-8$,$corrected$,$False$,$Typo produced a valid but wrong CAS number$,$d:2021-10-06$,$$,$$
$84-86-6$,$84-86-6$,$perfect$,$verified;normal$,$84-86-6$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$84012-43-1$,$84012-43-1$,$perfect$,$verified;normal$,$84012-43-1$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$84113-50-6$,$$,$unk$,$unk$,$84133-50-6$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$84133-50-6$,$84133-50-6$,$perfect$,$verified;normal$,$84133-50-6$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$84133-50-6 67-56-1$,$$,$unk$,$unk$,$multiple chem$,$ambiguousID$,$False$,$$,$d:2021-10-06$,$$,$$
$84133-50-6 67-56-1 Not available$,$$,$unk$,$unk$,$multiple chem$,$ambiguousID$,$False$,$$,$d:2021-10-06$,$$,$$
$84133-50-60$,$$,$unk$,$unk$,$84133-50-6$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$84133-83-9$,$$,$unk$,$unk$,$ambiguous$,$ambiguousID$,$False$,$$,$d:2021-10-06$,$$,$$
$84138-50-6$,$$,$unk$,$unk$,$84133-50-6$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$844133-50-6$,$$,$unk$,$unk$,$84133-50-6$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$848301-67-7$,$848301-67-7$,$perfect$,$verified;normal$,$848301-67-7$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$84852-15-3$,$84852-15-3$,$perfect$,$verified;normal$,$84852-15-3$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$85-44-9$,$85-44-9$,$perfect$,$verified;normal$,$85-44-9$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$85-85-0$,$$,$unk$,$unk$,$65-85-0$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$85409-23$,$$,$unk$,$unk$,$85409-23-0$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$85409-23-0$,$85409-23-0$,$perfect$,$verified;normal$,$85409-23-0$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$85422-93-1$,$$,$perfect$,$verified;normal$,$85422-93-1$,$perfect match$,$True$,$$,$d:2022-01-07$,$$,$$
$85536-14-7$,$85536-14-7$,$perfect$,$verified;normal$,$85536-14-7$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$85566-12-4$,$$,$unk$,$unk$,$85566-12-7$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$85566-12-7$,$85566-12-7$,$perfect$,$verified;normal$,$85566-12-7$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$8556612-7$,$$,$unk$,$unk$,$85566-12-7$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$85609-23-0$,$85609-23-0$,$perfect$,$verified;normal$,$85409-23-0$,$corrected$,$False$,$Typo produced a valid but wrong CAS number$,$d:2021-10-06$,$$,$$
$8566-12-7$,$$,$unk$,$unk$,$85566-12-7$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$856867-39-5$,$856867-39-5$,$perfect$,$verified;normal$,$856867-39-5$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$85865-69-6$,$85865-69-6$,$perfect$,$verified;normal$,$85865-69-6$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$86438-79-1$,$86438-79-1$,$perfect$,$verified;normal$,$ambiguous$,$ambiguousID$,$False$,$probably wrong, no good syn matches; mark as ambiguous$,$d:2021-10-06$,$$,$$
$867-56-1$,$867-56-1$,$perfect$,$verified;normal$,$867-56-1$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$87-56-1$,$$,$unk$,$unk$,$67-56-1$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$87.50$,$$,$unk$,$unk$,$ambiguous$,$ambiguousID$,$False$,$$,$d:2021-10-06$,$$,$$
$870-72-4$,$870-72-4$,$perfect$,$verified;normal$,$870-72-4$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$872-50-4$,$872-50-4$,$perfect$,$verified;normal$,$872-50-4$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$87246-72-8$,$87246-72-8$,$perfect$,$verified;normal$,$87246-72-8$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$875141-56-3$,$875141-56-3$,$perfect$,$verified;normal$,$875141-56-3$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$876065-86-0$,$876065-86-0$,$perfect$,$verified;normal$,$876065-86-0$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$88-04-0$,$88-04-0$,$perfect$,$verified;normal$,$81741-28-8$,$corrected$,$False$,$raw CAS is an antiseptic; bgCAS is derived from MSDS $,$d:2021-10-06$,$$,$$
$88-99-3$,$88-99-3$,$perfect$,$verified;normal$,$88-99-3$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$89-12-0$,$$,$unk$,$unk$,$ambiguous$,$ambiguousID$,$False$,$$,$d:2021-10-06$,$$,$$
$89-53582$,$$,$unk$,$unk$,$68953-58-2$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$89-65-6$,$89-65-6$,$perfect$,$verified;normal$,$89-65-6$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$8912$,$$,$unk$,$unk$,$ambiguous$,$ambiguousID$,$False$,$$,$d:2021-10-06$,$$,$$
$8912-0-0$,$$,$unk$,$unk$,$ambiguous$,$ambiguousID$,$False$,$$,$d:2021-10-06$,$$,$$
$8913$,$$,$unk$,$unk$,$ambiguous$,$ambiguousID$,$False$,$$,$d:2021-10-06$,$$,$$
$9-36$,$$,$unk$,$unk$,$7647-01-0$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$9-63-6$,$$,$unk$,$unk$,$95-63-6$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$9-89-2$,$$,$unk$,$unk$,$ambiguous$,$ambiguousID$,$False$,$$,$d:2021-10-06$,$$,$$
$9.50504376518417E-06$,$$,$unk$,$unk$,$ambiguous$,$ambiguousID$,$False$,$$,$d:2021-10-06$,$$,$$
$9.65508951025787E-05$,$$,$unk$,$unk$,$ambiguous$,$ambiguousID$,$False$,$$,$d:2021-10-06$,$$,$$
$9/3/8002$,$$,$unk$,$unk$,$8002-09-3$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$9/5/7446$,$$,$unk$,$unk$,$7446-09-5$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$9/9/7775$,$$,$unk$,$unk$,$7775-09-9$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$900-06-9$,$$,$unk$,$unk$,$9003-06-9$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$900-30-0$,$$,$unk$,$unk$,$9000-30-0$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$900-30-0 64742-47-8 14808-60-7$,$$,$unk$,$unk$,$multiple chem$,$ambiguousID$,$False$,$$,$d:2021-10-06$,$$,$$
$900-30-0 64742-47-8 14808-60-7 68439-51-0$,$$,$unk$,$unk$,$multiple chem$,$ambiguousID$,$False$,$$,$d:2021-10-06$,$$,$$
$900-30-30$,$$,$unk$,$unk$,$9000-30-0$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$9000 11 6$,$$,$unk$,$unk$,$9003-11-6$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$9000-11-7$,$9000-11-7$,$perfect$,$verified;normal$,$9000-11-7$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$9000-30$,$$,$unk$,$unk$,$9000-30-0$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$9000-30-0$,$9000-30-0$,$perfect$,$verified;normal$,$9000-30-0$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$9000-30-0 64742-47-8 14808-60-7$,$$,$unk$,$unk$,$multiple chem$,$ambiguousID$,$False$,$$,$d:2021-10-06$,$$,$$
$9000-30-0 64742-47-8 14808-60-7 68439-51-0$,$$,$unk$,$unk$,$multiple chem$,$ambiguousID$,$False$,$$,$d:2021-10-06$,$$,$$
$9000-30-0 64742-55-8 647-42-47-8$,$$,$unk$,$unk$,$multiple chem$,$ambiguousID$,$False$,$$,$d:2021-10-06$,$$,$$
$9000-30-0, 64742-47-8,$,$$,$unk$,$unk$,$multiple chem$,$ambiguousID$,$False$,$$,$d:2021-10-06$,$$,$$
$9000-30-0, 64742-47-8, Proprietary$,$$,$unk$,$unk$,$multiple chem$,$ambiguousID$,$False$,$$,$d:2021-10-06$,$$,$$
$9000-30-1$,$$,$unk$,$unk$,$9000-30-0$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$9000-30-3$,$$,$unk$,$unk$,$9000-30-0$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$9000-30-5$,$$,$unk$,$unk$,$ambiguous$,$ambiguousID$,$False$,$$,$d:2021-10-06$,$$,$$
$9000-300-0$,$$,$unk$,$unk$,$9000-30-0$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$9000-33-0$,$$,$unk$,$unk$,$9000-30-0$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$9000-35-4$,$$,$unk$,$unk$,$9003-35-4$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$9000-536-8$,$$,$unk$,$unk$,$9000-30-0$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$9000-70-8$,$9000-70-8$,$perfect$,$verified;normal$,$9000-70-8$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$9000-90-2$,$9000-90-2$,$perfect$,$verified;normal$,$9000-90-2$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$90000-30-0$,$$,$unk$,$unk$,$9000-30-0$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$900030-0$,$$,$unk$,$unk$,$9000-30-0$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$9001-32-5$,$9001-32-5$,$perfect$,$verified;normal$,$9001-32-5$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$9002-84-0$,$9002-84-0$,$perfect$,$verified;normal$,$9002-84-0$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$9002-85-1$,$9002-85-1$,$perfect$,$verified;normal$,$9002-85-1$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$9002-88-4$,$9002-88-4$,$perfect$,$verified;normal$,$9002-88-4$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$9002-89-5$,$9002-89-5$,$perfect$,$verified;normal$,$9002-89-5$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$9002-92-0$,$9002-92-0$,$perfect$,$verified;normal$,$9002-92-0$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$9002-93-1$,$9002-93-1$,$perfect$,$verified;normal$,$9002-93-1$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$9002-98-6$,$9002-98-6$,$perfect$,$verified;normal$,$9002-98-6$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$9003--35-4$,$$,$unk$,$unk$,$9003-35-4$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$9003-0.6-9$,$9003-06-9$,$cleaned$,$verified;normal$,$9003-06-9$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$9003-01-4$,$9003-01-4$,$perfect$,$verified;normal$,$9003-01-4$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$9003-04-07$,$$,$unk$,$unk$,$9003-04-7$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$9003-04-7$,$9003-04-7$,$perfect$,$verified;normal$,$9003-04-7$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$9003-04_07$,$$,$unk$,$unk$,$9003-04-7$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$9003-05-8$,$9003-05-8$,$perfect$,$verified;normal$,$9003-05-8$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$9003-06-9$,$9003-06-9$,$perfect$,$verified;normal$,$9003-06-9$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$9003-06.-09$,$$,$unk$,$unk$,$9003-06-9$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$9003-07-0$,$9003-07-0$,$perfect$,$verified;normal$,$9003-07-0$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$9003-1-6$,$$,$unk$,$unk$,$9003-11-6$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$9003-11-006$,$$,$unk$,$unk$,$9003-11-6$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$9003-11-3$,$$,$unk$,$unk$,$9003-11-6$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$9003-11-6$,$9003-11-6$,$perfect$,$verified;normal$,$9003-11-6$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$9003-13-2$,$$,$unk$,$unk$,$9003-13-8$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$9003-29-6$,$9003-29-6$,$perfect$,$verified;normal$,$9003-29-6$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$9003-30-0$,$$,$unk$,$unk$,$9000-30-0$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$9003-34-4$,$$,$unk$,$unk$,$9003-35-4$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$9003-35-4$,$9003-35-4$,$perfect$,$verified;normal$,$9003-35-4$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$9003-35-4, 100-97-0$,$$,$unk$,$unk$,$multiple chem$,$ambiguousID$,$False$,$$,$d:2021-10-06$,$$,$$
$9003-35-4,37337-65-8$,$$,$unk$,$unk$,$multiple chem$,$ambiguousID$,$False$,$$,$d:2021-10-06$,$$,$$
$9003-35-5$,$$,$unk$,$unk$,$9003-35-4$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$9003-39-8$,$9003-39-8$,$perfect$,$verified;normal$,$9003-39-8$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$9003-60-7$,$$,$unk$,$unk$,$ambiguous$,$ambiguousID$,$False$,$$,$d:2021-10-06$,$$,$$
$9003-77-4$,$9003-77-4$,$perfect$,$verified;normal$,$9003-77-4$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$9003.35-4$,$$,$unk$,$unk$,$9003-35-4$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$900303 35-4$,$$,$unk$,$unk$,$9003-35-4$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$900303-35-4$,$$,$unk$,$unk$,$9003-35-4$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$900303-50-4$,$$,$unk$,$unk$,$9003-35-4$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$900303504$,$$,$unk$,$unk$,$ambiguous$,$ambiguousID$,$False$,$typo$,$d:2021-10-06$,$$,$$
$90035-8$,$$,$unk$,$unk$,$ambiguous$,$ambiguousID$,$False$,$$,$d:2021-10-06$,$$,$$
$90036-35-4$,$90036-35-4$,$perfect$,$verified;normal$,$9003-35-4$,$corrected$,$False$,$Typo produced a valid but wrong CAS number$,$d:2021-10-06$,$$,$$
$9004 -82-4$,$9004-82-4$,$cleaned$,$verified;normal$,$9004-82-4$,$cleaned$,$False$,$$,$d:2021-10-06$,$$,$$
$9004-32-4$,$9004-32-4$,$perfect$,$verified;normal$,$9004-32-4$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$9004-34-6$,$9004-34-6$,$perfect$,$verified;normal$,$9004-34-6$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$9004-53-9$,$9004-53-9$,$perfect$,$verified;normal$,$9004-53-9$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$9004-54-0$,$9004-54-0$,$perfect$,$verified;normal$,$9004-54-0$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$9004-59-5$,$9004-59-5$,$perfect$,$verified;normal$,$9004-59-5$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$9004-62-0$,$9004-62-0$,$perfect$,$verified;normal$,$9004-62-0$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$9004-64-2$,$9004-64-2$,$perfect$,$verified;normal$,$9004-64-2$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$9004-67-5$,$9004-67-5$,$perfect$,$verified;normal$,$9004-67-5$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$9004-77-7$,$9004-77-7$,$perfect$,$verified;normal$,$9004-77-7$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$9004-82-4$,$9004-82-4$,$perfect$,$verified;normal$,$9004-82-4$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$9004-95-9$,$9004-95-9$,$perfect$,$verified;normal$,$9004-95-9$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$9004-96-0$,$9004-96-0$,$perfect$,$verified;normal$,$9004-96-0$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$9004-98-2$,$9004-98-2$,$perfect$,$verified;normal$,$9004-98-2$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$9004-99-3$,$9004-99-3$,$perfect$,$verified;normal$,$9004-99-3$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$90049-80-2$,$90049-80-2$,$perfect$,$verified;normal$,$9004-98-2$,$corrected$,$False$,$should be 9004-98-2; syn match; Typo$,$d:2021-10-06$,$$,$$
$9005-25-8$,$9005-25-8$,$perfect$,$verified;normal$,$9005-25-8$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$9005-28-8$,$$,$unk$,$unk$,$9005-25-8$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$9005-64-5$,$9005-64-5$,$perfect$,$verified;normal$,$9005-64-5$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$9005-65-5$,$$,$unk$,$unk$,$9005-64-5$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$9005-65-6$,$9005-65-6$,$perfect$,$verified;normal$,$9005-65-6$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$9005-66-7$,$9005-66-7$,$perfect$,$verified;normal$,$9005-66-7$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$9005-67-8$,$9005-67-8$,$perfect$,$verified;normal$,$9005-67-8$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$9005-70-3$,$9005-70-3$,$perfect$,$verified;normal$,$9005-70-3$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$9005-84-9$,$9005-84-9$,$perfect$,$verified;normal$,$9005-84-9$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$9006-65-9$,$9006-65-9$,$perfect$,$verified;normal$,$9006-65-9$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$9007-33-4$,$141-43-5$,$perfect$,$verified;from deprecated$,$141-43-5$,$deprecated and corrected$,$False$,$deprecated but valid replacement$,$d:2021-10-06$,$$,$$
$9009-32-9$,$9009-32-9$,$perfect$,$verified;normal$,$9009-32-9$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$9010-77-9$,$9010-77-9$,$perfect$,$verified;normal$,$9010-77-9$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$9011-05-6$,$9011-05-6$,$perfect$,$verified;normal$,$9011-05-6$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$9012-54-18$,$$,$unk$,$unk$,$9012-54-8$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$9012-54-8$,$9012-54-8$,$perfect$,$verified;normal$,$9012-54-8$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$9014-01-1$,$9014-01-1$,$perfect$,$verified;normal$,$9014-01-1$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$9014-85-1$,$9014-85-1$,$perfect$,$verified;normal$,$9014-85-1$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$9014-93-1$,$9014-93-1$,$perfect$,$verified;normal$,$9014-93-1$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$9016-45-6$,$$,$unk$,$unk$,$9016-45-9$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$9016-45-9$,$9016-45-9$,$perfect$,$verified;normal$,$9016-45-9$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$9016-454-9$,$$,$unk$,$unk$,$9016-45-9$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$9016-46-9$,$$,$unk$,$unk$,$9016-45-9$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$9016-87-9$,$9016-87-9$,$perfect$,$verified;normal$,$9016-87-9$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$9016-88-0$,$9016-88-0$,$perfect$,$verified;normal$,$9016-88-0$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$90194-13-1$,$90194-13-1$,$perfect$,$verified;normal$,$90194-13-1$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$90194-54-0$,$90194-54-0$,$perfect$,$verified;normal$,$90194-54-0$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$90218-35-2$,$90218-35-2$,$perfect$,$verified;normal$,$90218-35-2$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$9025-56-3$,$9025-56-3$,$perfect$,$verified;normal$,$9025-56-3$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$903-04-7$,$$,$unk$,$unk$,$9003-04-7$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$903-35-4$,$$,$unk$,$unk$,$9003-35-4$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$9032-92-2$,$9032-92-2$,$perfect$,$verified;normal$,$9032-92-2$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$9033-06.09$,$$,$unk$,$unk$,$9003-06-9$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$9035-69-2$,$9035-69-2$,$perfect$,$verified;normal$,$9035-69-2$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$9036-19-5$,$9036-19-5$,$perfect$,$verified;normal$,$9036-19-5$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$9038-95-3$,$9038-95-3$,$perfect$,$verified;normal$,$9038-95-3$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$904-59-5$,$$,$unk$,$unk$,$9004-59-5$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$9041-33-2$,$9041-33-2$,$perfect$,$verified;normal$,$9041-33-2$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$9043-30-5$,$9043-30-5$,$perfect$,$verified;normal$,$9043-30-5$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$9046-01-9$,$9046-01-9$,$perfect$,$verified;normal$,$9046-01-9$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$9046-45-9$,$$,$unk$,$unk$,$9016-45-9$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$9049-30-5$,$$,$unk$,$unk$,$9043-30-5$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$9049-71-2$,$9049-71-2$,$perfect$,$verified;normal$,$9049-71-2$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$905-89-2$,$$,$unk$,$unk$,$9051-89-2$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$9050-36-6$,$9050-36-6$,$perfect$,$verified;normal$,$9050-36-6$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$9051-89-2$,$9051-89-2$,$perfect$,$verified;normal$,$9051-89-2$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$9051-89-20$,$$,$unk$,$unk$,$9051-89-2$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$9051-89-5$,$$,$unk$,$unk$,$9051-89-2$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$9052-95-3$,$9052-95-3$,$perfect$,$verified;normal$,$9052-95-3$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$9062-77-5$,$9034-48-4$,$perfect$,$verified;from deprecated$,$ambiguous$,$ambiguousID$,$False$,$deprecated but valid replacement is NOT correct; mark as ambiguous$,$d:2021-10-06$,$$,$$
$90622-53-0$,$90622-53-0$,$perfect$,$verified;normal$,$90622-53-0$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$90622-58-5$,$90622-58-5$,$perfect$,$verified;normal$,$90622-58-5$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$90622-59-6$,$90622-59-6$,$perfect$,$verified;normal$,$90622-59-6$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$9063-06-3$,$9063-06-3$,$perfect$,$verified;normal$,$9063-06-3$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$9063-87-0$,$9063-87-0$,$perfect$,$verified;normal$,$9063-87-0$,$perfect match$,$False$,$Could be wrong; lots of ambiguity with tradename (OB-1EHT); no obvious replacement$,$d:2021-10-06$,$$,$$
$90669-62-8$,$1344-28-1$,$perfect$,$verified;from deprecated$,$1344-28-1$,$deprecated and corrected$,$False$,$deprecated but valid replacement$,$d:2021-10-06$,$$,$$
$9072-35-9$,$8061-53-8$,$perfect$,$verified;from deprecated$,$8061-53-8$,$deprecated and corrected$,$False$,$deprecated; replacement doesn't match IngredientName but tradename suggests that 8061-53-8 is correct replacement$,$d:2021-10-06$,$$,$$
$9082-00-2$,$9082-00-2$,$perfect$,$verified;normal$,$9082-00-2$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$9084-06-4$,$9084-06-4$,$perfect$,$verified;normal$,$9084-06-4$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$91-20-3$,$91-20-3$,$perfect$,$verified;normal$,$91-20-3$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$91-22-05$,$$,$unk$,$unk$,$91-22-5$,$corrected$,$False$,$typo$,$d:2021-10-06$,$$,$$
$91-22-5$,$91-22-5$,$perfect$,$verified;normal$,$91-22-5$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
$91-63-4$,$91-63-4$,$perfect$,$verified;normal$,$91-63-4$,$perfect match$,$False$,$$,$d:2021-10-06$,$$,$$
